VoterID,BirthYear,LAST4SSN,DriverLicCard,FirstName,LastName,Gender,ResStreetAddress,ResCityDesc,ResState,ResZip5,ResCountyDesc,PartyDesc,Potential Fraud
Voter-ID-442,B-Year-56,SSN-411,DL-4156,FN-720,LN-1577,Gender-3,Address-2381,City-193,State-1,Zip-156,County-8,Party-2,1
Voter-ID-1031,B-Year-1,SSN-1996,DL-1971,FN-1192,LN-993,Gender-1,Address-1106,City-228,State-1,Zip-47,County-13,Party-3,1
Voter-ID-4329,B-Year-24,SSN-440,DL-1182,FN-741,LN-3335,Gender-2,Address-338,City-56,State-1,Zip-208,County-34,Party-4,0
Voter-ID-1560,B-Year-50,SSN-484,DL-367,FN-566,LN-901,Gender-3,Address-3175,City-170,State-1,Zip-150,County-6,Party-4,0
Voter-ID-814,B-Year-53,SSN-3349,DL-868,FN-1130,LN-705,Gender-2,Address-378,City-56,State-1,Zip-102,County-34,Party-4,0
Voter-ID-1297,B-Year-54,SSN-195,DL-1903,FN-1295,LN-331,Gender-2,Address-1993,City-91,State-1,Zip-199,County-17,Party-3,0
Voter-ID-1572,B-Year-56,SSN-3296,DL-2640,FN-744,LN-1134,Gender-2,Address-3399,City-214,State-1,Zip-164,County-34,Party-3,1
Voter-ID-4008,B-Year-58,SSN-150,DL-2652,FN-1294,LN-1862,Gender-3,Address-1331,City-224,State-1,Zip-187,County-34,Party-5,0
Voter-ID-617,B-Year-21,SSN-2711,DL-3754,FN-1132,LN-3156,Gender-3,Address-3632,City-130,State-1,Zip-14,County-34,Party-4,0
Voter-ID-2532,B-Year-4,SSN-1242,DL-3126,FN-1482,LN-1603,Gender-2,Address-3199,City-185,State-1,Zip-116,County-23,Party-4,0
Voter-ID-1309,B-Year-46,SSN-1886,DL-4000,FN-1205,LN-3357,Gender-4,Address-446,City-87,State-1,Zip-47,County-10,Party-4,1
Voter-ID-3186,B-Year-46,SSN-2330,DL-116,FN-132,LN-2257,Gender-2,Address-4194,City-155,State-1,Zip-159,County-32,Party-4,0
Voter-ID-4308,B-Year-42,SSN-2886,DL-2431,FN-1128,LN-1983,Gender-2,Address-2960,City-120,State-1,Zip-45,County-22,Party-4,0
Voter-ID-1352,B-Year-66,SSN-2782,DL-3017,FN-796,LN-877,Gender-2,Address-1834,City-224,State-1,Zip-45,County-23,Party-3,0
Voter-ID-3861,B-Year-12,SSN-626,DL-4279,FN-757,LN-2701,Gender-2,Address-2246,City-120,State-1,Zip-45,County-37,Party-4,0
Voter-ID-2689,B-Year-70,SSN-860,DL-790,FN-383,LN-973,Gender-2,Address-3420,City-193,State-1,Zip-128,County-34,Party-3,0
Voter-ID-1314,B-Year-76,SSN-1632,DL-1139,FN-1466,LN-1005,Gender-3,Address-4060,City-193,State-1,Zip-24,County-34,Party-3,0
Voter-ID-122,B-Year-62,SSN-1593,DL-2649,FN-1692,LN-2790,Gender-2,Address-2140,City-39,State-1,Zip-77,County-15,Party-4,0
Voter-ID-1082,B-Year-53,SSN-2684,DL-808,FN-592,LN-2601,Gender-2,Address-3181,City-101,State-1,Zip-149,County-4,Party-5,0
Voter-ID-3591,B-Year-42,SSN-3336,DL-2541,FN-386,LN-1746,Gender-2,Address-1207,City-185,State-1,Zip-196,County-23,Party-4,0
Voter-ID-1107,B-Year-32,SSN-341,DL-788,FN-1723,LN-3124,Gender-1,Address-3649,City-120,State-1,Zip-195,County-34,Party-4,0
Voter-ID-2231,B-Year-57,SSN-2598,DL-266,FN-1775,LN-1062,Gender-2,Address-1965,City-56,State-1,Zip-66,County-34,Party-4,0
Voter-ID-3816,B-Year-18,SSN-3404,DL-3857,FN-327,LN-2839,Gender-1,Address-2121,City-51,State-1,Zip-45,County-34,Party-5,0
Voter-ID-605,B-Year-34,SSN-1102,DL-4255,FN-422,LN-226,Gender-3,Address-2410,City-56,State-1,Zip-99,County-34,Party-5,0
Voter-ID-99,B-Year-58,SSN-2335,DL-2662,FN-233,LN-1610,Gender-2,Address-3298,City-12,State-1,Zip-156,County-22,Party-2,1
Voter-ID-213,B-Year-66,SSN-1869,DL-3253,FN-681,LN-2552,Gender-3,Address-423,City-196,State-1,Zip-175,County-34,Party-4,0
Voter-ID-1739,B-Year-4,SSN-2638,DL-2230,FN-235,LN-2932,Gender-3,Address-3180,City-88,State-1,Zip-47,County-35,Party-4,0
Voter-ID-3067,B-Year-5,SSN-1266,DL-3572,FN-1260,LN-2660,Gender-3,Address-2694,City-56,State-1,Zip-45,County-34,Party-4,0
Voter-ID-1999,B-Year-59,SSN-3295,DL-3784,FN-608,LN-2209,Gender-2,Address-4097,City-176,State-1,Zip-124,County-10,Party-4,0
Voter-ID-4123,B-Year-42,SSN-2551,DL-3129,FN-247,LN-19,Gender-2,Address-2541,City-165,State-1,Zip-195,County-34,Party-4,0
Voter-ID-4102,B-Year-54,SSN-603,DL-1758,FN-286,LN-2886,Gender-2,Address-2779,City-125,State-1,Zip-204,County-9,Party-4,0
Voter-ID-673,B-Year-53,SSN-710,DL-2237,FN-1615,LN-2177,Gender-3,Address-4188,City-120,State-1,Zip-192,County-6,Party-3,0
Voter-ID-3792,B-Year-84,SSN-3216,DL-2876,FN-785,LN-2490,Gender-2,Address-3676,City-224,State-1,Zip-81,County-3,Party-5,0
Voter-ID-3134,B-Year-8,SSN-587,DL-665,FN-661,LN-2324,Gender-2,Address-2215,City-91,State-1,Zip-208,County-23,Party-3,0
Voter-ID-3667,B-Year-34,SSN-2408,DL-2450,FN-155,LN-1694,Gender-2,Address-258,City-226,State-1,Zip-47,County-43,Party-3,0
Voter-ID-4152,B-Year-33,SSN-2447,DL-4163,FN-489,LN-1806,Gender-2,Address-2793,City-213,State-1,Zip-81,County-34,Party-5,0
Voter-ID-3898,B-Year-67,SSN-2682,DL-3816,FN-1356,LN-2513,Gender-2,Address-1882,City-56,State-1,Zip-77,County-34,Party-5,0
Voter-ID-4099,B-Year-51,SSN-2894,DL-73,FN-132,LN-2542,Gender-2,Address-768,City-134,State-1,Zip-116,County-34,Party-3,0
Voter-ID-2037,B-Year-72,SSN-360,DL-2222,FN-1406,LN-2934,Gender-3,Address-2919,City-195,State-1,Zip-2,County-11,Party-4,0
Voter-ID-1117,B-Year-43,SSN-1655,DL-3853,FN-1362,LN-1612,Gender-3,Address-825,City-56,State-1,Zip-159,County-23,Party-4,0
Voter-ID-4026,B-Year-84,SSN-1895,DL-3770,FN-525,LN-600,Gender-2,Address-628,City-13,State-1,Zip-99,County-18,Party-3,0
Voter-ID-604,B-Year-46,SSN-431,DL-818,FN-229,LN-1723,Gender-3,Address-3992,City-193,State-1,Zip-128,County-8,Party-3,0
Voter-ID-2952,B-Year-85,SSN-1795,DL-1316,FN-1698,LN-3127,Gender-3,Address-1363,City-193,State-1,Zip-45,County-23,Party-4,0
Voter-ID-3181,B-Year-51,SSN-2082,DL-1515,FN-1331,LN-473,Gender-2,Address-2762,City-111,State-1,Zip-16,County-7,Party-4,0
Voter-ID-3969,B-Year-25,SSN-1314,DL-1422,FN-1232,LN-1858,Gender-3,Address-548,City-97,State-1,Zip-77,County-34,Party-4,0
Voter-ID-1962,B-Year-24,SSN-2302,DL-1689,FN-527,LN-2787,Gender-3,Address-720,City-193,State-1,Zip-199,County-2,Party-4,0
Voter-ID-540,B-Year-59,SSN-2844,DL-1926,FN-1025,LN-200,Gender-3,Address-894,City-193,State-1,Zip-107,County-23,Party-4,0
Voter-ID-3087,B-Year-29,SSN-2252,DL-3579,FN-324,LN-330,Gender-2,Address-2564,City-110,State-1,Zip-26,County-7,Party-3,0
Voter-ID-4143,B-Year-83,SSN-593,DL-2342,FN-1538,LN-542,Gender-2,Address-2609,City-212,State-1,Zip-149,County-23,Party-3,0
Voter-ID-2389,B-Year-21,SSN-151,DL-813,FN-428,LN-2463,Gender-3,Address-3059,City-20,State-1,Zip-11,County-19,Party-4,0
Voter-ID-891,B-Year-57,SSN-463,DL-3460,FN-771,LN-1769,Gender-3,Address-1021,City-60,State-1,Zip-167,County-35,Party-5,0
Voter-ID-1422,B-Year-46,SSN-1701,DL-2874,FN-527,LN-2720,Gender-3,Address-4150,City-116,State-1,Zip-5,County-2,Party-3,0
Voter-ID-3004,B-Year-32,SSN-797,DL-539,FN-716,LN-2883,Gender-3,Address-396,City-120,State-1,Zip-173,County-4,Party-4,0
Voter-ID-1724,B-Year-58,SSN-3008,DL-2083,FN-233,LN-2682,Gender-2,Address-3288,City-153,State-1,Zip-62,County-8,Party-3,0
Voter-ID-3737,B-Year-15,SSN-527,DL-3980,FN-386,LN-1313,Gender-2,Address-495,City-120,State-1,Zip-52,County-36,Party-4,0
Voter-ID-2540,B-Year-40,SSN-1164,DL-430,FN-218,LN-2371,Gender-2,Address-979,City-160,State-1,Zip-119,County-4,Party-3,0
Voter-ID-2539,B-Year-25,SSN-2527,DL-725,FN-153,LN-1789,Gender-2,Address-4012,City-167,State-1,Zip-36,County-34,Party-4,0
Voter-ID-820,B-Year-6,SSN-749,DL-1496,FN-1070,LN-2679,Gender-2,Address-2277,City-120,State-1,Zip-102,County-24,Party-5,0
Voter-ID-3273,B-Year-76,SSN-700,DL-2564,FN-1531,LN-1000,Gender-2,Address-2564,City-170,State-1,Zip-11,County-38,Party-4,0
Voter-ID-3941,B-Year-15,SSN-1342,DL-3042,FN-1232,LN-1473,Gender-3,Address-3374,City-193,State-1,Zip-28,County-23,Party-3,0
Voter-ID-1243,B-Year-71,SSN-1325,DL-2442,FN-1753,LN-2102,Gender-2,Address-4152,City-91,State-1,Zip-52,County-34,Party-5,0
Voter-ID-4195,B-Year-20,SSN-2649,DL-836,FN-1543,LN-1417,Gender-3,Address-3822,City-120,State-1,Zip-44,County-25,Party-4,0
Voter-ID-3120,B-Year-42,SSN-1308,DL-3650,FN-771,LN-1370,Gender-3,Address-480,City-13,State-1,Zip-30,County-36,Party-4,0
Voter-ID-2027,B-Year-49,SSN-292,DL-3856,FN-76,LN-151,Gender-2,Address-4118,City-160,State-1,Zip-52,County-43,Party-4,0
Voter-ID-314,B-Year-71,SSN-359,DL-661,FN-1226,LN-150,Gender-2,Address-3197,City-224,State-1,Zip-119,County-34,Party-3,0
Voter-ID-1706,B-Year-20,SSN-104,DL-370,FN-500,LN-1742,Gender-3,Address-2376,City-50,State-1,Zip-51,County-23,Party-4,0
Voter-ID-3582,B-Year-34,SSN-1037,DL-2764,FN-1466,LN-3316,Gender-3,Address-907,City-74,State-1,Zip-177,County-34,Party-3,0
Voter-ID-2594,B-Year-80,SSN-298,DL-3681,FN-1344,LN-1882,Gender-3,Address-2829,City-185,State-1,Zip-102,County-13,Party-4,0
Voter-ID-2757,B-Year-39,SSN-1167,DL-1384,FN-21,LN-3339,Gender-3,Address-3232,City-42,State-1,Zip-90,County-23,Party-4,0
Voter-ID-3816,B-Year-18,SSN-3404,DL-3857,FN-327,LN-2839,Gender-1,Address-2121,City-108,State-1,Zip-45,County-27,Party-5,1
Voter-ID-3546,B-Year-36,SSN-195,DL-1099,FN-21,LN-16,Gender-3,Address-2024,City-21,State-1,Zip-47,County-8,Party-5,0
Voter-ID-3834,B-Year-71,SSN-688,DL-329,FN-1406,LN-1250,Gender-3,Address-347,City-114,State-1,Zip-102,County-4,Party-4,0
Voter-ID-3619,B-Year-53,SSN-787,DL-4194,FN-264,LN-283,Gender-3,Address-1164,City-56,State-1,Zip-128,County-20,Party-5,0
Voter-ID-1234,B-Year-25,SSN-401,DL-1285,FN-407,LN-3158,Gender-2,Address-3850,City-118,State-1,Zip-67,County-10,Party-5,0
Voter-ID-526,B-Year-4,SSN-564,DL-2612,FN-875,LN-6,Gender-3,Address-2682,City-83,State-1,Zip-102,County-23,Party-4,0
Voter-ID-2736,B-Year-80,SSN-29,DL-3117,FN-716,LN-1256,Gender-3,Address-2071,City-39,State-1,Zip-167,County-17,Party-3,0
Voter-ID-1175,B-Year-51,SSN-1604,DL-3725,FN-947,LN-1021,Gender-2,Address-2987,City-21,State-1,Zip-149,County-38,Party-4,1
Voter-ID-602,B-Year-41,SSN-1289,DL-4226,FN-372,LN-3409,Gender-3,Address-2666,City-120,State-1,Zip-130,County-23,Party-5,0
Voter-ID-2468,B-Year-55,SSN-933,DL-2811,FN-561,LN-1494,Gender-3,Address-1501,City-229,State-1,Zip-81,County-42,Party-4,0
Voter-ID-725,B-Year-21,SSN-2560,DL-1854,FN-591,LN-1558,Gender-2,Address-763,City-41,State-1,Zip-80,County-34,Party-4,0
Voter-ID-1283,B-Year-43,SSN-1080,DL-3369,FN-1200,LN-342,Gender-2,Address-348,City-56,State-1,Zip-18,County-3,Party-5,0
Voter-ID-2529,B-Year-61,SSN-1195,DL-2776,FN-304,LN-339,Gender-2,Address-2850,City-125,State-1,Zip-208,County-34,Party-4,0
Voter-ID-2397,B-Year-67,SSN-2537,DL-972,FN-907,LN-2094,Gender-3,Address-2755,City-193,State-1,Zip-88,County-4,Party-5,0
Voter-ID-1858,B-Year-63,SSN-905,DL-3861,FN-1132,LN-1085,Gender-4,Address-1706,City-56,State-1,Zip-99,County-25,Party-4,1
Voter-ID-889,B-Year-71,SSN-235,DL-3267,FN-1205,LN-2721,Gender-3,Address-3053,City-91,State-1,Zip-99,County-34,Party-3,0
Voter-ID-184,B-Year-62,SSN-1419,DL-4229,FN-620,LN-3095,Gender-3,Address-1757,City-97,State-1,Zip-45,County-8,Party-4,0
Voter-ID-2666,B-Year-1,SSN-2089,DL-946,FN-1203,LN-3409,Gender-3,Address-1782,City-94,State-1,Zip-213,County-33,Party-4,0
Voter-ID-2260,B-Year-70,SSN-2998,DL-3075,FN-1290,LN-1284,Gender-3,Address-4069,City-39,State-1,Zip-213,County-20,Party-3,0
Voter-ID-512,B-Year-84,SSN-2927,DL-3045,FN-1406,LN-3123,Gender-3,Address-3093,City-33,State-1,Zip-103,County-41,Party-4,0
Voter-ID-1513,B-Year-38,SSN-820,DL-2741,FN-981,LN-553,Gender-2,Address-208,City-185,State-1,Zip-103,County-23,Party-3,0
Voter-ID-3519,B-Year-59,SSN-3003,DL-3909,FN-681,LN-29,Gender-3,Address-2231,City-111,State-1,Zip-47,County-9,Party-3,0
Voter-ID-3981,B-Year-20,SSN-1108,DL-4306,FN-580,LN-1117,Gender-2,Address-2049,City-114,State-1,Zip-124,County-8,Party-4,0
Voter-ID-1547,B-Year-10,SSN-2433,DL-3258,FN-787,LN-2607,Gender-3,Address-221,City-40,State-1,Zip-167,County-34,Party-4,0
Voter-ID-3291,B-Year-51,SSN-1767,DL-484,FN-1067,LN-1897,Gender-3,Address-3160,City-132,State-1,Zip-167,County-8,Party-4,0
Voter-ID-3288,B-Year-47,SSN-357,DL-474,FN-820,LN-1467,Gender-2,Address-2749,City-125,State-1,Zip-81,County-19,Party-4,0
Voter-ID-445,B-Year-19,SSN-3079,DL-4167,FN-1163,LN-1206,Gender-2,Address-409,City-91,State-1,Zip-159,County-13,Party-3,0
Voter-ID-4092,B-Year-20,SSN-801,DL-2530,FN-1698,LN-460,Gender-3,Address-157,City-165,State-1,Zip-115,County-34,Party-4,0
Voter-ID-1785,B-Year-43,SSN-3042,DL-2942,FN-790,LN-208,Gender-3,Address-1156,City-91,State-1,Zip-45,County-37,Party-4,0
Voter-ID-1870,B-Year-17,SSN-2594,DL-2050,FN-726,LN-2817,Gender-3,Address-4239,City-56,State-1,Zip-116,County-10,Party-3,0
Voter-ID-354,B-Year-36,SSN-2536,DL-3661,FN-1548,LN-2926,Gender-2,Address-3205,City-132,State-1,Zip-167,County-20,Party-2,1
Voter-ID-4053,B-Year-66,SSN-78,DL-2694,FN-103,LN-1825,Gender-2,Address-1341,City-193,State-1,Zip-24,County-19,Party-4,0
Voter-ID-1334,B-Year-69,SSN-1420,DL-3731,FN-1022,LN-1260,Gender-2,Address-1025,City-193,State-1,Zip-186,County-34,Party-3,0
Voter-ID-2429,B-Year-71,SSN-1058,DL-437,FN-962,LN-2277,Gender-3,Address-2146,City-130,State-1,Zip-59,County-6,Party-4,0
Voter-ID-2104,B-Year-69,SSN-1202,DL-3351,FN-427,LN-2582,Gender-3,Address-2951,City-206,State-1,Zip-191,County-34,Party-5,0
Voter-ID-3885,B-Year-64,SSN-1404,DL-3115,FN-283,LN-423,Gender-2,Address-3422,City-56,State-1,Zip-163,County-34,Party-4,0
Voter-ID-1855,B-Year-49,SSN-680,DL-1207,FN-611,LN-2807,Gender-2,Address-1416,City-136,State-1,Zip-124,County-23,Party-5,0
Voter-ID-3746,B-Year-64,SSN-1649,DL-2460,FN-21,LN-1284,Gender-3,Address-1778,City-111,State-1,Zip-102,County-4,Party-4,0
Voter-ID-1858,B-Year-63,SSN-905,DL-3861,FN-1409,LN-1182,Gender-3,Address-3401,City-56,State-1,Zip-99,County-25,Party-4,1
Voter-ID-4219,B-Year-40,SSN-2199,DL-897,FN-251,LN-832,Gender-3,Address-1525,City-193,State-1,Zip-121,County-25,Party-4,0
Voter-ID-3374,B-Year-63,SSN-2580,DL-2893,FN-1719,LN-3205,Gender-2,Address-4164,City-193,State-1,Zip-52,County-43,Party-4,0
Voter-ID-2714,B-Year-83,SSN-3171,DL-2985,FN-822,LN-18,Gender-2,Address-30,City-50,State-1,Zip-208,County-43,Party-4,0
Voter-ID-4290,B-Year-63,SSN-2275,DL-1882,FN-349,LN-2027,Gender-3,Address-652,City-111,State-1,Zip-52,County-20,Party-3,0
Voter-ID-670,B-Year-54,SSN-1308,DL-4292,FN-1457,LN-399,Gender-2,Address-1408,City-91,State-1,Zip-52,County-34,Party-3,0
Voter-ID-453,B-Year-18,SSN-3404,DL-3857,FN-60,LN-2839,Gender-1,Address-2121,City-51,State-1,Zip-45,County-34,Party-5,1
Voter-ID-1453,B-Year-85,SSN-1382,DL-682,FN-229,LN-983,Gender-3,Address-3318,City-122,State-1,Zip-139,County-43,Party-3,0
Voter-ID-2167,B-Year-56,SSN-252,DL-2545,FN-943,LN-1233,Gender-2,Address-3463,City-111,State-1,Zip-52,County-34,Party-4,0
Voter-ID-2403,B-Year-42,SSN-2975,DL-291,FN-1450,LN-986,Gender-2,Address-1304,City-224,State-1,Zip-148,County-34,Party-5,0
Voter-ID-1313,B-Year-9,SSN-351,DL-1376,FN-1016,LN-3288,Gender-3,Address-1357,City-60,State-1,Zip-151,County-22,Party-4,0
Voter-ID-502,B-Year-54,SSN-2822,DL-4140,FN-353,LN-672,Gender-3,Address-1504,City-56,State-1,Zip-80,County-43,Party-5,0
Voter-ID-1690,B-Year-46,SSN-186,DL-2972,FN-963,LN-345,Gender-3,Address-746,City-56,State-1,Zip-47,County-31,Party-4,1
Voter-ID-2862,B-Year-45,SSN-2705,DL-1955,FN-943,LN-2730,Gender-2,Address-4187,City-153,State-1,Zip-191,County-18,Party-4,0
Voter-ID-3544,B-Year-60,SSN-905,DL-3999,FN-1733,LN-779,Gender-3,Address-1502,City-33,State-1,Zip-16,County-8,Party-4,0
Voter-ID-4144,B-Year-57,SSN-2476,DL-3418,FN-896,LN-1979,Gender-2,Address-3439,City-185,State-1,Zip-165,County-4,Party-4,0
Voter-ID-2807,B-Year-80,SSN-1372,DL-183,FN-477,LN-2847,Gender-3,Address-1183,City-111,State-1,Zip-29,County-20,Party-5,0
Voter-ID-3305,B-Year-22,SSN-1512,DL-2926,FN-1698,LN-2302,Gender-4,Address-2165,City-39,State-1,Zip-52,County-34,Party-3,1
Voter-ID-3699,B-Year-13,SSN-1009,DL-3979,FN-716,LN-2555,Gender-3,Address-1576,City-56,State-1,Zip-156,County-34,Party-3,0
Voter-ID-331,B-Year-64,SSN-2354,DL-3943,FN-716,LN-1543,Gender-3,Address-2976,City-132,State-1,Zip-27,County-43,Party-5,0
Voter-ID-225,B-Year-53,SSN-32,DL-1371,FN-557,LN-3018,Gender-2,Address-406,City-97,State-1,Zip-47,County-13,Party-5,0
Voter-ID-2469,B-Year-72,SSN-3112,DL-3952,FN-1040,LN-859,Gender-2,Address-443,City-60,State-1,Zip-204,County-8,Party-4,0
Voter-ID-2743,B-Year-13,SSN-1271,DL-346,FN-1441,LN-526,Gender-3,Address-1773,City-229,State-1,Zip-199,County-34,Party-3,0
Voter-ID-282,B-Year-65,SSN-2938,DL-622,FN-210,LN-1761,Gender-2,Address-595,City-224,State-1,Zip-24,County-23,Party-4,0
Voter-ID-650,B-Year-1,SSN-418,DL-4079,FN-935,LN-1541,Gender-3,Address-328,City-91,State-1,Zip-99,County-5,Party-4,0
Voter-ID-1616,B-Year-79,SSN-2232,DL-2868,FN-1579,LN-433,Gender-3,Address-405,City-91,State-1,Zip-90,County-35,Party-3,0
Voter-ID-978,B-Year-65,SSN-493,DL-4216,FN-72,LN-1069,Gender-2,Address-1920,City-56,State-1,Zip-173,County-8,Party-4,0
Voter-ID-684,B-Year-61,SSN-531,DL-2733,FN-148,LN-3232,Gender-3,Address-2323,City-229,State-1,Zip-196,County-8,Party-4,0
Voter-ID-58,B-Year-85,SSN-3189,DL-3824,FN-296,LN-2488,Gender-3,Address-2308,City-79,State-1,Zip-107,County-20,Party-3,0
Voter-ID-2580,B-Year-14,SSN-1620,DL-1050,FN-1716,LN-2942,Gender-3,Address-2677,City-176,State-1,Zip-66,County-39,Party-3,0
Voter-ID-2990,B-Year-45,SSN-346,DL-1120,FN-527,LN-2206,Gender-3,Address-2636,City-91,State-1,Zip-199,County-21,Party-4,0
Voter-ID-2949,B-Year-14,SSN-2070,DL-793,FN-1447,LN-1224,Gender-2,Address-2639,City-193,State-1,Zip-115,County-25,Party-4,0
Voter-ID-3719,B-Year-83,SSN-1991,DL-3107,FN-247,LN-2365,Gender-2,Address-94,City-195,State-1,Zip-210,County-30,Party-4,1
Voter-ID-3008,B-Year-51,SSN-3030,DL-772,FN-459,LN-786,Gender-3,Address-214,City-91,State-1,Zip-138,County-34,Party-4,0
Voter-ID-3501,B-Year-51,SSN-2861,DL-2362,FN-551,LN-2078,Gender-2,Address-2757,City-193,State-1,Zip-199,County-22,Party-5,0
Voter-ID-3997,B-Year-42,SSN-54,DL-2073,FN-1125,LN-3319,Gender-2,Address-1927,City-133,State-1,Zip-206,County-34,Party-3,0
Voter-ID-2946,B-Year-71,SSN-2211,DL-969,FN-1290,LN-219,Gender-3,Address-3264,City-176,State-1,Zip-52,County-34,Party-4,0
Voter-ID-3121,B-Year-21,SSN-3274,DL-3451,FN-1440,LN-2835,Gender-3,Address-3223,City-130,State-1,Zip-135,County-43,Party-4,1
Voter-ID-376,B-Year-8,SSN-1643,DL-3708,FN-724,LN-2691,Gender-3,Address-3357,City-19,State-1,Zip-149,County-8,Party-4,0
Voter-ID-3326,B-Year-29,SSN-2838,DL-568,FN-165,LN-2592,Gender-2,Address-3130,City-56,State-1,Zip-14,County-34,Party-4,0
Voter-ID-4023,B-Year-45,SSN-2145,DL-298,FN-1338,LN-2262,Gender-2,Address-2157,City-33,State-1,Zip-11,County-23,Party-4,1
Voter-ID-2823,B-Year-21,SSN-3166,DL-2731,FN-381,LN-893,Gender-3,Address-819,City-56,State-1,Zip-103,County-8,Party-5,0
Voter-ID-4239,B-Year-32,SSN-2887,DL-4067,FN-97,LN-1339,Gender-2,Address-2753,City-56,State-1,Zip-182,County-10,Party-3,0
Voter-ID-356,B-Year-49,SSN-3125,DL-19,FN-1622,LN-1393,Gender-2,Address-1551,City-91,State-1,Zip-159,County-8,Party-4,0
Voter-ID-1136,B-Year-62,SSN-746,DL-2877,FN-807,LN-1082,Gender-2,Address-3386,City-193,State-1,Zip-208,County-34,Party-4,0
Voter-ID-1391,B-Year-57,SSN-2883,DL-2676,FN-434,LN-2963,Gender-2,Address-822,City-121,State-1,Zip-102,County-43,Party-4,1
Voter-ID-2360,B-Year-79,SSN-2162,DL-1544,FN-835,LN-1680,Gender-2,Address-912,City-56,State-1,Zip-21,County-34,Party-5,0
Voter-ID-3692,B-Year-33,SSN-1321,DL-2900,FN-1393,LN-1537,Gender-2,Address-850,City-56,State-1,Zip-45,County-7,Party-4,0
Voter-ID-203,B-Year-22,SSN-64,DL-3762,FN-218,LN-1573,Gender-2,Address-3798,City-229,State-1,Zip-16,County-34,Party-4,0
Voter-ID-685,B-Year-2,SSN-1893,DL-4296,FN-1287,LN-893,Gender-3,Address-2214,City-56,State-1,Zip-26,County-8,Party-3,0
Voter-ID-2892,B-Year-67,SSN-2663,DL-3082,FN-1597,LN-613,Gender-3,Address-1683,City-153,State-1,Zip-81,County-10,Party-4,0
Voter-ID-2999,B-Year-42,SSN-1434,DL-3537,FN-714,LN-311,Gender-3,Address-889,City-94,State-1,Zip-116,County-34,Party-5,0
Voter-ID-2441,B-Year-18,SSN-2242,DL-2804,FN-281,LN-1305,Gender-3,Address-1750,City-26,State-1,Zip-81,County-34,Party-4,0
Voter-ID-3758,B-Year-84,SSN-1143,DL-1445,FN-11,LN-1854,Gender-2,Address-1608,City-56,State-1,Zip-146,County-25,Party-4,0
Voter-ID-78,B-Year-15,SSN-925,DL-1821,FN-203,LN-2572,Gender-3,Address-3168,City-163,State-1,Zip-167,County-8,Party-4,0
Voter-ID-2495,B-Year-46,SSN-1516,DL-2697,FN-645,LN-64,Gender-2,Address-4064,City-91,State-1,Zip-45,County-19,Party-4,0
Voter-ID-669,B-Year-79,SSN-1528,DL-1462,FN-404,LN-2159,Gender-2,Address-3783,City-153,State-1,Zip-59,County-34,Party-4,0
Voter-ID-114,B-Year-36,SSN-70,DL-3304,FN-468,LN-2975,Gender-1,Address-1654,City-174,State-1,Zip-156,County-4,Party-3,0
Voter-ID-292,B-Year-50,SSN-1911,DL-1023,FN-498,LN-1726,Gender-2,Address-2291,City-97,State-1,Zip-55,County-34,Party-4,0
Voter-ID-1649,B-Year-54,SSN-3318,DL-4282,FN-1485,LN-2420,Gender-3,Address-3610,City-31,State-1,Zip-14,County-8,Party-3,0
Voter-ID-3444,B-Year-5,SSN-597,DL-1235,FN-97,LN-2101,Gender-2,Address-517,City-91,State-1,Zip-127,County-34,Party-4,0
Voter-ID-1429,B-Year-6,SSN-466,DL-929,FN-30,LN-220,Gender-3,Address-132,City-97,State-1,Zip-47,County-34,Party-4,1
Voter-ID-2343,B-Year-7,SSN-1663,DL-2173,FN-1396,LN-36,Gender-2,Address-3545,City-39,State-1,Zip-11,County-34,Party-4,0
Voter-ID-1780,B-Year-13,SSN-2533,DL-4102,FN-1446,LN-407,Gender-2,Address-1335,City-229,State-1,Zip-124,County-8,Party-5,0
Voter-ID-2071,B-Year-5,SSN-3239,DL-754,FN-211,LN-805,Gender-2,Address-3400,City-56,State-1,Zip-24,County-8,Party-3,0
Voter-ID-970,B-Year-34,SSN-998,DL-2294,FN-345,LN-3012,Gender-2,Address-1805,City-217,State-1,Zip-77,County-5,Party-2,0
Voter-ID-99,B-Year-58,SSN-2335,DL-2662,FN-233,LN-1610,Gender-2,Address-3298,City-12,State-1,Zip-156,County-22,Party-3,0
Voter-ID-3742,B-Year-1,SSN-2713,DL-528,FN-1698,LN-3231,Gender-3,Address-2621,City-120,State-1,Zip-192,County-7,Party-5,0
Voter-ID-3735,B-Year-49,SSN-2999,DL-1395,FN-1698,LN-783,Gender-3,Address-482,City-130,State-1,Zip-36,County-34,Party-4,0
Voter-ID-4076,B-Year-4,SSN-1120,DL-980,FN-1156,LN-1824,Gender-2,Address-841,City-47,State-1,Zip-206,County-6,Party-5,0
Voter-ID-3909,B-Year-5,SSN-3044,DL-1339,FN-1734,LN-889,Gender-3,Address-1063,City-188,State-1,Zip-62,County-38,Party-3,0
Voter-ID-1317,B-Year-29,SSN-11,DL-1979,FN-514,LN-641,Gender-2,Address-2610,City-196,State-1,Zip-29,County-34,Party-4,0
Voter-ID-400,B-Year-53,SSN-3203,DL-1680,FN-1089,LN-2515,Gender-2,Address-1957,City-91,State-1,Zip-99,County-34,Party-5,0
